,Date,Year,Month,Week,Day,Skill,Combi,Interval 15 Minutes,Skill Name,Handle Time,Avg Handle Time,Handled,Queue Offered,Outbound Handled,Outbound,In SLA,Outbound Handle Time,Outbound Time,Outbound ACW Time,Talk Time,Abandons,Short Abandons
170,2022-06-02,2022,Jun,44709,Thu,Email,44714Email,16:30-16:45,Photo Email Inbound,1044.94,1044.94,1.0,1.0,,,1.0,,,,1044.94,,
171,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,16:45-17:00,Photo Chat,1003.18,1003.18,1.0,1.0,,,1.0,,,,996.52,,
172,2022-06-02,2022,Jun,44709,Thu,OB,44714OB,16:00-16:15,OB Photo,273.74,91.25,3.0,,3.0,3.0,,273.74,258.32,20.01,253.73,,
173,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,15:00-15:15,Photo Voice,1740.23,435.06,4.0,4.0,,,4.0,,,,1704.44,,
174,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,14:15-14:30,Photo Chat,981.69,981.69,1.0,1.0,,,1.0,,,,980.56,,
175,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,14:45-15:00,Photo Voice,2725.49,454.25,6.0,6.0,,,6.0,,,,2681.84,,
176,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,13:15-13:30,Photo Voice,4280.39,611.48,7.0,7.0,,,7.0,,,,4222.09,,
177,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,16:45-17:00,Photo Voice,3064.96,612.99,5.0,5.0,,,5.0,,,,3014.94,,
178,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,13:30-13:45,Photo Chat,634.54,634.54,1.0,1.0,,,1.0,,,,620.8,,
179,2022-06-02,2022,Jun,44709,Thu,Email,44714Email,13:30-13:45,Photo Email Inbound,576.18,576.18,1.0,1.0,,,1.0,,,,576.18,,
180,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,13:30-13:45,Photo Voice,1351.33,450.44,3.0,3.0,,,3.0,,,,1321.32,,
181,2022-06-02,2022,Jun,44709,Thu,OB,44714OB,13:45-14:00,OB Photo,1063.11,531.55,2.0,,2.0,2.0,,1063.11,905.23,,1063.11,,
182,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,13:45-14:00,Photo Chat,1105.17,1105.17,1.0,1.0,,,1.0,,,,1090.57,,
183,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,13:45-14:00,Photo Voice,1669.15,333.83,5.0,5.0,,,5.0,,,,1630.08,,
184,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,14:00-14:15,Photo Chat,1932.9,483.22,4.0,4.0,,,4.0,,,,1882.33,,
185,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,14:00-14:15,Photo Voice,523.94,261.97,2.0,2.0,,,2.0,,,,507.04,,
186,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,14:15-14:30,Photo Voice,957.87,191.57,5.0,5.0,,,5.0,,,,914.6,,
187,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,14:30-14:45,Photo Chat,3324.65,1108.22,3.0,3.0,,,3.0,,,,2935.0,,
188,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,14:30-14:45,Photo Voice,1006.01,503.01,2.0,2.0,,,2.0,,,,992.13,,
189,2022-06-02,2022,Jun,44709,Thu,OB,44714OB,14:45-15:00,OB Photo,,,,,,1.0,,,2.01,,,,
190,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,14:45-15:00,Photo Chat,1155.29,385.1,3.0,3.0,,,3.0,,,,926.5,,
191,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,15:00-15:15,Photo Chat,4413.63,735.61,6.0,6.0,,,6.0,,,,4217.41,,
192,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,17:00-17:15,Photo Chat,575.74,287.87,2.0,2.0,,,2.0,,,,433.66,,
193,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,18:45-19:00,Photo Voice,746.71,373.36,2.0,2.0,,,2.0,,,,726.71,,
194,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,17:15-17:30,Photo Chat,1912.75,637.58,3.0,3.0,,,3.0,,,,1839.02,,
195,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,19:15-19:30,Photo Voice,332.99,332.99,1.0,1.0,,,1.0,,,,322.99,,
196,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,19:30-19:45,Photo Chat,1929.6,482.4,4.0,4.0,,,4.0,,,,1887.28,,
197,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,19:30-19:45,Photo Voice,312.02,156.01,2.0,2.0,,,2.0,,,,292.02,,
198,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,19:45-20:00,Photo Chat,684.98,684.98,1.0,2.0,,,1.0,,,,630.49,1.0,1.0
199,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,19:45-20:00,Photo Voice,1397.91,698.96,2.0,2.0,,,2.0,,,,1387.77,,
200,2022-06-02,2022,Jun,44709,Thu,OB,44714OB,20:15-20:30,OB Photo,99.92,99.92,1.0,,1.0,1.0,,99.92,92.1,10.0,89.92,,
201,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,20:15-20:30,Photo Chat,429.0,429.0,1.0,1.0,,,1.0,,,,420.81,,
202,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,20:30-20:45,Photo Chat,1017.45,508.72,2.0,2.0,,,2.0,,,,947.65,,
203,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,21:00-21:15,Photo Chat,1520.32,760.16,2.0,2.0,,,2.0,,,,1513.5,,
204,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,21:15-21:30,Photo Chat,3486.4,871.6,4.0,4.0,,,4.0,,,,3450.31,,
205,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,21:45-22:00,Photo Chat,1110.92,1110.92,1.0,1.0,,,1.0,,,,1096.81,,
206,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,22:00-22:15,Photo Chat,,,,1.0,,,,,,,,1.0,
207,2022-06-02,2022,Jun,44709,Thu,Email,44714Email,22:30-22:45,Photo Email Inbound,1043.88,1043.88,1.0,1.0,,,,,,,1043.88,,
208,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,23:15-23:30,Photo Chat,,,,1.0,,,,,,,,1.0,
209,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,13:15-13:30,Photo Chat,466.79,233.39,2.0,2.0,,,2.0,,,,419.31,,
210,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,19:15-19:30,Photo Chat,361.07,361.07,1.0,1.0,,,1.0,,,,333.18,,
211,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,17:00-17:15,Photo Voice,1126.21,281.55,4.0,4.0,,,4.0,,,,1092.15,,
212,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,19:00-19:15,Photo Voice,58.45,58.45,1.0,1.0,,,1.0,,,,51.05,,
213,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,18:45-19:00,Photo Chat,754.35,377.17,2.0,2.0,,,2.0,,,,749.43,,
214,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,17:15-17:30,Photo Voice,437.24,109.31,4.0,4.0,,,4.0,,,,397.22,,
215,2022-06-02,2022,Jun,44709,Thu,OB,44714OB,17:30-17:45,OB Photo,4.27,4.27,1.0,,1.0,1.0,,4.27,4.5,,4.27,,
216,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,17:30-17:45,Photo Chat,689.03,689.03,1.0,2.0,,,1.0,,,,682.49,1.0,
217,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,17:30-17:45,Photo Voice,1275.64,255.13,5.0,5.0,,,4.0,,,,1225.63,,
218,2022-06-02,2022,Jun,44709,Thu,OB,44714OB,17:45-18:00,OB Photo,7.54,7.54,1.0,,1.0,1.0,,7.54,7.77,,7.54,,
219,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,17:45-18:00,Photo Chat,2637.44,527.49,5.0,5.0,,,5.0,,,,2192.97,,
220,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,17:45-18:00,Photo Voice,2486.21,355.17,7.0,7.0,,,2.0,,,,2418.47,,
221,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,18:00-18:15,Photo Chat,660.95,660.95,1.0,1.0,,,1.0,,,,653.16,,
222,2022-06-02,2022,Jun,44709,Thu,Email,44714Email,18:00-18:15,Photo Email Inbound,178.4,178.4,1.0,1.0,,,1.0,,,,178.4,,
223,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,18:00-18:15,Photo Voice,341.73,341.73,1.0,1.0,,,,,,,331.72,,
224,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,18:15-18:30,Photo Chat,2229.04,1114.52,2.0,2.0,,,2.0,,,,2185.88,,
225,2022-06-02,2022,Jun,44709,Thu,Email,44714Email,18:15-18:30,Photo Email Inbound,171.0,171.0,1.0,1.0,,,1.0,,,,171.0,,
226,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,18:15-18:30,Photo Voice,811.18,405.59,2.0,3.0,,,2.0,,,,796.57,1.0,
227,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,18:30-18:45,Photo Chat,569.84,284.92,2.0,2.0,,,2.0,,,,562.16,,
228,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,18:30-18:45,Photo Voice,916.95,229.24,4.0,4.0,,,3.0,,,,876.93,,
229,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,19:00-19:15,Photo Chat,1518.59,506.2,3.0,3.0,,,3.0,,,,1508.33,,
230,2022-06-02,2022,Jun,44709,Thu,OB,44714OB,13:15-13:30,OB Photo,133.58,133.58,1.0,,1.0,1.0,,133.58,129.1,10.0,123.57,,
231,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,12:30-12:45,Photo Chat,2134.68,711.56,3.0,3.0,,,3.0,,,,2107.19,,
232,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,13:00-13:15,Photo Chat,663.01,331.5,2.0,2.0,,,2.0,,,,632.57,,
233,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,08:30-08:45,Photo Voice,2321.3,386.88,6.0,6.0,,,6.0,,,,2268.91,,
234,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,08:45-09:00,Photo Chat,3792.06,632.01,6.0,6.0,,,6.0,,,,3672.77,,
235,2022-06-02,2022,Jun,44709,Thu,Email,44714Email,08:45-09:00,Photo Email Inbound,314.47,314.47,1.0,1.0,,,1.0,,,,314.47,,
236,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,08:45-09:00,Photo Voice,1486.03,297.21,5.0,5.0,,,5.0,,,,1439.48,,
237,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,09:00-09:15,Photo Chat,1987.45,496.86,4.0,4.0,,,4.0,,,,1914.15,,
238,2022-06-02,2022,Jun,44709,Thu,Email,44714Email,09:00-09:15,Photo Email Inbound,658.17,329.09,2.0,2.0,,,2.0,,,,658.17,,
239,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,09:00-09:15,Photo Voice,874.73,291.58,3.0,3.0,,,2.0,,,,846.1,,
240,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,09:15-09:30,Photo Chat,4431.65,886.33,5.0,5.0,,,5.0,,,,4252.61,,
241,2022-06-02,2022,Jun,44709,Thu,Email,44714Email,09:15-09:30,Photo Email Inbound,496.34,496.34,1.0,1.0,,,1.0,,,,496.34,,
242,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,09:15-09:30,Photo Voice,810.83,135.14,6.0,6.0,,,6.0,,,,755.28,,
243,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,09:30-09:45,Photo Chat,2297.27,765.76,3.0,3.0,,,3.0,,,,2278.33,,
244,2022-06-02,2022,Jun,44709,Thu,Email,44714Email,09:30-09:45,Photo Email Inbound,1137.47,1137.47,1.0,1.0,,,1.0,,,,1137.47,,
245,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,09:30-09:45,Photo Voice,2476.28,495.26,5.0,5.0,,,5.0,,,,2426.27,,
246,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,09:45-10:00,Photo Chat,2517.88,629.47,4.0,4.0,,,4.0,,,,2364.76,,
247,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,09:45-10:00,Photo Voice,5281.75,1320.44,4.0,4.0,,,4.0,,,,5241.74,,
248,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,08:30-08:45,Photo Chat,2949.75,589.95,5.0,5.0,,,5.0,,,,2774.22,,
249,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,10:00-10:15,Photo Chat,2105.94,701.98,3.0,3.0,,,3.0,,,,2066.32,,
250,2022-06-02,2022,Jun,44709,Thu,OB,44714OB,08:30-08:45,OB Photo,160.49,160.49,1.0,,1.0,1.0,,160.49,162.27,,160.49,,
251,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,08:15-08:30,Photo Chat,3437.1,572.85,6.0,6.0,,,6.0,,,,3206.16,,
252,2022-06-02,2022,Jun,44709,Thu,Email,44714Email,06:30-06:45,Photo Email Inbound,489.18,489.18,1.0,1.0,,,1.0,,,,489.18,,
253,2022-06-02,2022,Jun,44709,Thu,Email,44714Email,06:45-07:00,Photo Email Inbound,711.16,711.16,1.0,1.0,,,1.0,,,,711.16,,
254,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,13:00-13:15,Photo Voice,1994.15,221.57,9.0,9.0,,,9.0,,,,1910.89,,
255,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,07:00-07:15,Photo Voice,319.08,319.08,1.0,1.0,,,1.0,,,,309.08,,
256,2022-06-02,2022,Jun,44709,Thu,OB,44714OB,07:15-07:30,OB Photo,4.75,4.75,1.0,,1.0,1.0,,4.75,5.0,,4.75,,
257,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,07:15-07:30,Photo Chat,701.91,701.91,1.0,1.0,,,1.0,,,,457.92,,
258,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,07:15-07:30,Photo Voice,803.16,200.79,4.0,4.0,,,4.0,,,,770.41,,
259,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,07:30-07:45,Photo Chat,561.1,561.1,1.0,1.0,,,1.0,,,,546.44,,
260,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,07:30-07:45,Photo Voice,1508.05,502.68,3.0,3.0,,,3.0,,,,1478.04,,
261,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,07:45-08:00,Photo Chat,1555.83,518.61,3.0,3.0,,,3.0,,,,1386.64,,
262,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,07:45-08:00,Photo Voice,51.82,51.82,1.0,1.0,,,1.0,,,,41.82,,
263,2022-06-02,2022,Jun,44709,Thu,OB,44714OB,08:00-08:15,OB Photo,6.09,6.09,1.0,,1.0,1.0,,6.09,6.35,,6.09,,
264,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,08:00-08:15,Photo Chat,2350.67,783.56,3.0,3.0,,,3.0,,,,2298.81,,
265,2022-06-02,2022,Jun,44709,Thu,Email,44714Email,08:00-08:15,Photo Email Inbound,452.68,452.68,1.0,1.0,,,1.0,,,,452.68,,
266,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,08:00-08:15,Photo Voice,815.18,271.73,3.0,3.0,,,3.0,,,,785.17,,
267,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,08:15-08:30,Photo Voice,1536.5,256.08,6.0,6.0,,,5.0,,,,1482.09,,
268,2022-06-02,2022,Jun,44709,Thu,Email,44714Email,10:00-10:15,Photo Email Inbound,1063.12,531.56,2.0,2.0,,,2.0,,,,1063.12,,
269,2022-06-02,2022,Jun,44709,Thu,OB,44714OB,07:00-07:15,OB Photo,3.45,3.45,1.0,,1.0,1.0,,3.45,3.69,,3.45,,
270,2022-06-02,2022,Jun,44709,Thu,OB,44714OB,10:15-10:30,OB Photo,347.81,173.91,2.0,,2.0,2.0,,347.81,351.5,,347.81,,
271,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,11:30-11:45,Photo Voice,1552.2,258.7,6.0,6.0,,,6.0,,,,1492.18,,
272,2022-06-02,2022,Jun,44709,Thu,OB,44714OB,11:45-12:00,OB Photo,92.37,92.37,1.0,,1.0,1.0,,92.37,88.48,10.0,82.37,,
273,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,11:45-12:00,Photo Chat,1024.13,512.06,2.0,2.0,,,2.0,,,,935.42,,
274,2022-06-02,2022,Jun,44709,Thu,Email,44714Email,11:45-12:00,Photo Email Inbound,512.57,512.57,1.0,1.0,,,1.0,,,,512.57,,
275,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,11:45-12:00,Photo Voice,1465.95,244.32,6.0,6.0,,,6.0,,,,1413.07,,
276,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,12:00-12:15,Photo Chat,2692.88,448.81,6.0,6.0,,,6.0,,,,2514.19,,
277,2022-06-02,2022,Jun,44709,Thu,Email,44714Email,11:30-11:45,Photo Email Inbound,1345.98,672.99,2.0,2.0,,,2.0,,,,1345.98,,
278,2022-06-02,2022,Jun,44709,Thu,Email,44714Email,12:00-12:15,Photo Email Inbound,102.27,51.13,2.0,2.0,,,2.0,,,,102.27,,
279,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,12:15-12:30,Photo Chat,3610.39,902.6,4.0,4.0,,,4.0,,,,3519.54,,
280,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,12:15-12:30,Photo Voice,1963.68,392.74,5.0,5.0,,,5.0,,,,1930.19,,
281,2022-06-02,2022,Jun,44709,Thu,OB,44714OB,12:30-12:45,OB Photo,322.52,161.26,2.0,,2.0,2.0,,322.52,325.27,,322.52,,
282,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,12:30-12:45,Photo Voice,2908.83,363.6,8.0,8.0,,,8.0,,,,2837.94,,
283,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,12:45-13:00,Photo Voice,1294.41,323.6,4.0,4.0,,,4.0,,,,1268.46,,
284,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,10:00-10:15,Photo Voice,3268.63,466.95,7.0,7.0,,,7.0,,,,3213.79,,
285,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,12:00-12:15,Photo Voice,312.75,156.37,2.0,2.0,,,2.0,,,,292.74,,
286,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,11:30-11:45,Photo Chat,714.39,357.19,2.0,2.0,,,2.0,,,,711.9,,
287,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,12:45-13:00,Photo Chat,1169.56,389.85,3.0,3.0,,,2.0,,,,1147.43,,
288,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,11:15-11:30,Photo Voice,1073.27,214.65,5.0,5.0,,,5.0,,,,1023.25,,
289,2022-06-02,2022,Jun,44709,Thu,Email,44714Email,10:15-10:30,Photo Email Inbound,1519.09,506.36,3.0,3.0,,,3.0,,,,1519.09,,
290,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,10:15-10:30,Photo Chat,2816.7,563.34,5.0,5.0,,,5.0,,,,2727.69,,
291,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,10:15-10:30,Photo Voice,3016.42,502.74,6.0,6.0,,,6.0,,,,2956.41,,
292,2022-06-02,2022,Jun,44709,Thu,OB,44714OB,10:30-10:45,OB Photo,117.06,117.06,1.0,,1.0,1.0,,117.06,109.02,10.01,107.06,,
293,2022-06-02,2022,Jun,44709,Thu,OB,44714OB,11:30-11:45,OB Photo,100.58,100.58,1.0,,1.0,1.0,,100.58,104.41,10.0,90.58,,
294,2022-06-02,2022,Jun,44709,Thu,Email,44714Email,10:30-10:45,Photo Email Inbound,641.82,320.91,2.0,2.0,,,2.0,,,,641.82,,
295,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,10:30-10:45,Photo Voice,2364.46,591.12,4.0,4.0,,,4.0,,,,2324.46,,
296,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,10:30-10:45,Photo Chat,4508.36,751.39,6.0,6.0,,,6.0,,,,4280.09,,
297,2022-06-02,2022,Jun,44709,Thu,Email,44714Email,10:45-11:00,Photo Email Inbound,507.13,169.04,3.0,3.0,,,3.0,,,,507.13,,
298,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,10:45-11:00,Photo Voice,1353.31,338.33,4.0,4.0,,,4.0,,,,1319.38,,
299,2022-06-02,2022,Jun,44709,Thu,OB,44714OB,11:00-11:15,OB Photo,6.05,6.05,1.0,,1.0,1.0,,6.05,6.24,,6.05,,
300,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,11:00-11:15,Photo Chat,702.3,702.3,1.0,1.0,,,1.0,,,,689.12,,
301,2022-06-02,2022,Jun,44709,Thu,Email,44714Email,11:00-11:15,Photo Email Inbound,240.26,240.26,1.0,1.0,,,1.0,,,,240.26,,
302,2022-06-02,2022,Jun,44709,Thu,Voice,44714Voice,11:00-11:15,Photo Voice,2007.74,401.55,5.0,5.0,,,5.0,,,,1957.72,,
303,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,11:15-11:30,Photo Chat,3568.94,892.23,4.0,4.0,,,4.0,,,,3518.71,,
304,2022-06-02,2022,Jun,44709,Thu,Chat,44714Chat,10:45-11:00,Photo Chat,1398.61,699.31,2.0,3.0,,,2.0,,,,1392.45,1.0,1.0
305,2022-06-03,2022,Jun,44709,Fri,Voice,44715Voice,15:15-15:30,Photo Voice,8076.97,538.46,15.0,15.0,,,15.0,,,,7947.33,,
306,2022-06-03,2022,Jun,44709,Fri,Chat,44715Chat,15:30-15:45,Photo Chat,1191.23,595.62,2.0,2.0,,,2.0,,,,1129.95,,
307,2022-06-03,2022,Jun,44709,Fri,Voice,44715Voice,15:30-15:45,Photo Voice,371.43,185.72,2.0,2.0,,,2.0,,,,351.43,,
308,2022-06-03,2022,Jun,44709,Fri,Chat,44715Chat,15:45-16:00,Photo Chat,1756.2,351.24,5.0,5.0,,,5.0,,,,1554.64,,
309,2022-06-03,2022,Jun,44709,Fri,Email,44715Email,15:45-16:00,Photo Email Inbound,604.84,604.84,1.0,1.0,,,1.0,,,,604.84,,
310,2022-06-03,2022,Jun,44709,Fri,Voice,44715Voice,15:45-16:00,Photo Voice,1747.45,349.49,5.0,5.0,,,5.0,,,,1705.0,,
311,2022-06-03,2022,Jun,44709,Fri,OB,44715OB,16:30-16:45,OB Photo,114.13,114.13,1.0,,1.0,1.0,,114.13,116.57,,114.13,,
312,2022-06-03,2022,Jun,44709,Fri,Chat,44715Chat,16:00-16:15,Photo Chat,1107.63,553.82,2.0,2.0,,,2.0,,,,1093.1,,
313,2022-06-03,2022,Jun,44709,Fri,Voice,44715Voice,16:00-16:15,Photo Voice,4338.16,723.03,6.0,6.0,,,6.0,,,,4283.44,,
314,2022-06-03,2022,Jun,44709,Fri,Chat,44715Chat,16:15-16:30,Photo Chat,720.67,720.67,1.0,1.0,,,1.0,,,,716.54,,
315,2022-06-03,2022,Jun,44709,Fri,Email,44715Email,16:15-16:30,Photo Email Inbound,355.56,355.56,1.0,1.0,,,1.0,,,,355.56,,
316,2022-06-03,2022,Jun,44709,Fri,Voice,44715Voice,16:15-16:30,Photo Voice,2875.15,958.38,3.0,3.0,,,3.0,,,,2849.39,,
317,2022-06-03,2022,Jun,44709,Fri,Chat,44715Chat,16:30-16:45,Photo Chat,307.7,307.7,1.0,1.0,,,1.0,,,,290.12,,
318,2022-06-03,2022,Jun,44709,Fri,OB,44715OB,16:00-16:15,OB Photo,5.21,5.21,1.0,,1.0,1.0,,5.21,5.46,,5.21,,
319,2022-06-03,2022,Jun,44709,Fri,Email,44715Email,15:15-15:30,Photo Email Inbound,1070.29,1070.29,1.0,1.0,,,1.0,,,,1070.29,,
320,2022-06-03,2022,Jun,44709,Fri,Chat,44715Chat,14:15-14:30,Photo Chat,2618.51,654.63,4.0,4.0,,,4.0,,,,2569.7,,
321,2022-06-03,2022,Jun,44709,Fri,Chat,44715Chat,15:00-15:15,Photo Chat,1897.53,948.77,2.0,2.0,,,2.0,,,,1813.79,,
322,2022-06-03,2022,Jun,44709,Fri,Voice,44715Voice,13:15-13:30,Photo Voice,4423.09,491.45,9.0,9.0,,,9.0,,,,4345.48,,
323,2022-06-03,2022,Jun,44709,Fri,Voice,44715Voice,16:30-16:45,Photo Voice,1103.94,220.79,5.0,5.0,,,5.0,,,,1061.96,,
324,2022-06-03,2022,Jun,44709,Fri,Chat,44715Chat,13:30-13:45,Photo Chat,1869.08,467.27,4.0,4.0,,,4.0,,,,1758.0,,
325,2022-06-03,2022,Jun,44709,Fri,Voice,44715Voice,13:30-13:45,Photo Voice,1405.15,702.58,2.0,2.0,,,2.0,,,,1393.19,,
326,2022-06-03,2022,Jun,44709,Fri,Chat,44715Chat,13:45-14:00,Photo Chat,2660.72,532.14,5.0,5.0,,,5.0,,,,2609.19,,
327,2022-06-03,2022,Jun,44709,Fri,Voice,44715Voice,13:45-14:00,Photo Voice,1574.98,524.99,3.0,3.0,,,3.0,,,,1546.48,,
328,2022-06-03,2022,Jun,44709,Fri,Voice,44715Voice,15:00-15:15,Photo Voice,3067.93,438.28,7.0,7.0,,,7.0,,,,3012.69,,
329,2022-06-03,2022,Jun,44709,Fri,OB,44715OB,14:00-14:15,OB Photo,174.06,87.03,2.0,,2.0,2.0,,174.06,178.73,,174.06,,
330,2022-06-03,2022,Jun,44709,Fri,Voice,44715Voice,14:00-14:15,Photo Voice,3431.91,571.98,6.0,6.0,,,6.0,,,,3379.78,,
331,2022-06-03,2022,Jun,44709,Fri,Voice,44715Voice,14:15-14:30,Photo Voice,1882.82,313.8,6.0,7.0,,,6.0,,,,1830.45,1.0,1.0
332,2022-06-03,2022,Jun,44709,Fri,Chat,44715Chat,14:30-14:45,Photo Chat,3139.39,784.85,4.0,4.0,,,4.0,,,,3096.08,,
333,2022-06-03,2022,Jun,44709,Fri,Voice,44715Voice,14:30-14:45,Photo Voice,2073.55,345.59,6.0,6.0,,,6.0,,,,2036.04,,
334,2022-06-03,2022,Jun,44709,Fri,Chat,44715Chat,14:45-15:00,Photo Chat,763.82,381.91,2.0,2.0,,,2.0,,,,759.85,,
335,2022-06-03,2022,Jun,44709,Fri,Email,44715Email,22:45-23:00,Photo Email Inbound,69.53,69.53,1.0,1.0,,,,,,,69.53,,
336,2022-06-03,2022,Jun,44709,Fri,Chat,44715Chat,14:00-14:15,Photo Chat,1359.27,679.63,2.0,2.0,,,2.0,,,,1254.21,,
337,2022-06-03,2022,Jun,44709,Fri,OB,44715OB,16:45-17:00,OB Photo,622.37,207.46,3.0,,3.0,3.0,,622.37,619.45,10.0,612.36,,
338,2022-06-03,2022,Jun,44709,Fri,Voice,44715Voice,18:15-18:30,Photo Voice,439.92,219.96,2.0,2.0,,,2.0,,,,429.02,,
339,2022-06-03,2022,Jun,44709,Fri,Voice,44715Voice,16:45-17:00,Photo Voice,958.06,479.03,2.0,2.0,,,2.0,,,,948.06,,
340,2022-06-03,2022,Jun,44709,Fri,OB,44715OB,13:15-13:30,OB Photo,,,,,,1.0,,,2.02,,,,
341,2022-06-03,2022,Jun,44709,Fri,Email,44715Email,22:30-22:45,Photo Email Inbound,281.38,140.69,2.0,2.0,,,,,,,281.38,,
